0.297058	-0.261536	0.520020	-0.400763	0.963613	1.018575	23.000000	-85.000000	153.000000	1
0.263367	-0.152039	0.496094	-0.207506	1.148601	1.058015	30.000000	-92.000000	158.000000	2
0.230652	-0.056458	0.434937	-0.157379	1.295420	1.107761	24.000000	-76.000000	156.000000	3
0.215210	-0.033508	0.373474	-0.262723	1.405598	1.118321	27.000000	-73.000000	153.000000	4
0.149048	-0.092224	0.351807	-0.422901	1.478880	1.123028	21.000000	-63.000000	149.000000	5
0.007629	-0.172791	0.371521	-0.492621	1.543130	1.132443	33.000000	-59.000000	151.000000	6
-0.097961	-0.220947	0.415344	-0.441476	1.582443	1.132824	33.000000	-53.000000	157.000000	7
-0.120605	-0.158081	0.428101	-0.226590	1.529898	1.091094	36.000000	-46.000000	154.000000	8
-0.142151	-0.074341	0.409851	-0.036896	1.520483	1.013359	26.000000	-34.000000	142.000000	9
-0.184998	-0.004944	0.383301	0.058651	1.562595	0.912468	31.000000	-41.000000	151.000000	10
-0.216797	0.033630	0.347534	0.072519	1.564758	0.811069	27.000000	-27.000000	149.000000	11
-0.271118	0.036865	0.297363	0.039313	1.554326	0.721883	35.000000	-17.000000	151.000000	12
-0.394775	0.055481	0.256836	0.011959	1.600636	0.671247	25.000000	-9.000000	149.000000	13
-0.586365	0.056335	0.296509	0.006361	1.707379	0.624046	21.000000	-1.000000	147.000000	14
-0.727417	0.078064	0.323120	0.100127	1.543130	0.478117	30.000000	-2.000000	146.000000	15
-0.701111	0.117920	0.295349	0.248855	1.244402	0.325954	26.000000	6.000000	140.000000	16
-0.743286	0.139465	0.312866	0.343766	1.191221	0.229008	28.000000	6.000000	140.000000	17
-0.766541	0.186829	0.292358	0.428753	1.139949	0.141094	18.000000	4.000000	140.000000	18
-0.805176	0.249329	0.246643	0.479389	1.089186	0.066031	29.000000	15.000000	143.000000	19
-0.867249	0.286743	0.182678	0.442239	1.035751	0.037023	25.000000	13.000000	145.000000	20
-0.979004	0.277710	0.147644	0.350763	1.003053	0.005216	23.000000	19.000000	137.000000	21
-1.000000	0.256592	0.103943	0.336514	0.773028	-0.100509	20.000000	26.000000	136.000000	22
-1.000000	0.272339	0.055908	0.414758	0.517812	-0.180916	21.000000	25.000000	139.000000	23
-1.000000	0.297852	0.039124	0.463232	0.353944	-0.283842	17.000000	27.000000	133.000000	24
-1.000000	0.333496	0.027771	0.483079	0.177226	-0.376463	21.000000	23.000000	135.000000	25
-1.000000	0.339905	0.026245	0.430534	0.007252	-0.444402	8.000000	30.000000	132.000000	26
-1.000000	0.303650	0.026672	0.319466	-0.179644	-0.504326	19.000000	11.000000	145.000000	27
-1.000000	0.254456	0.045349	0.216794	-0.352672	-0.535751	17.000000	17.000000	137.000000	28
-1.000000	0.244446	0.068970	0.156870	-0.532061	-0.570738	13.000000	23.000000	133.000000	29
-1.000000	0.234131	0.121643	0.097583	-0.717176	-0.609669	14.000000	20.000000	140.000000	30
-0.963196	0.195984	0.172974	0.035878	-0.896565	-0.689186	22.000000	14.000000	150.000000	31
-0.881958	0.169189	0.213562	0.024936	-1.058270	-0.818575	17.000000	15.000000	149.000000	32
-0.809875	0.167419	0.220703	0.050509	-1.232952	-0.961069	16.000000	6.000000	142.000000	33
-0.731445	0.140686	0.240112	0.029898	-1.433461	-1.102417	22.000000	-2.000000	148.000000	34
-0.595398	0.113525	0.238586	-0.031679	-1.672519	-1.232824	27.000000	-15.000000	153.000000	35
-0.413391	0.062256	0.273560	-0.149491	-1.958524	-1.326845	22.000000	-16.000000	154.000000	36
-0.159485	0.026306	0.304749	-0.256234	-2.259288	-1.421374	20.000000	-28.000000	148.000000	37
0.101318	0.017090	0.327454	-0.326081	-2.586768	-1.526463	26.000000	-40.000000	154.000000	38
0.399597	0.016479	0.326904	-0.395038	-2.895293	-1.630916	30.000000	-50.000000	156.000000	39
0.697083	-0.006348	0.266174	-0.413740	-3.169975	-1.744148	38.000000	-70.000000	152.000000	40
0.956116	-0.065674	0.272766	-0.345165	-3.279644	-1.880025	32.000000	-84.000000	156.000000	41
0.999969	-0.089355	0.257874	-0.122519	-3.326718	-2.001654	34.000000	-94.000000	154.000000	42
0.999969	0.002991	0.153809	0.204326	-3.277863	-2.044911	28.000000	-104.000000	144.000000	43
0.999969	0.017090	0.246521	0.478626	-2.819975	-2.022519	26.000000	-116.000000	148.000000	44
0.999969	0.057861	0.200134	0.747583	-2.367303	-2.031679	21.000000	-123.000000	141.000000	45
0.770752	-0.086609	0.284729	0.664377	-1.804071	-1.795420	11.000000	-137.000000	139.000000	46
0.675293	-0.428162	0.806641	0.315903	-1.224809	-1.362723	12.000000	-138.000000	130.000000	47
0.273010	-0.346985	0.625122	-0.121247	-0.294275	-0.535242	8.000000	-148.000000	142.000000	48
-0.187988	0.276001	0.152588	-0.429389	0.734224	0.398473	10.000000	-140.000000	142.000000	49
0.059692	0.030884	0.349915	-1.312087	0.590840	0.721628	11.000000	-141.000000	133.000000	50
0.341675	-0.495972	0.515015	-1.431552	0.189695	0.691221	18.000000	-140.000000	132.000000	51
0.040161	-0.569275	0.603271	-0.342621	0.560814	0.514122	27.000000	-133.000000	139.000000	52
0.107544	-0.232178	0.348755	1.022519	0.379008	0.340712	27.000000	-141.000000	143.000000	53
0.077087	-0.039917	0.223938	1.562087	0.366921	0.283333	21.000000	-129.000000	139.000000	54
0.043457	0.063354	0.204895	1.688931	0.303053	0.213486	15.000000	-137.000000	141.000000	55
0.011230	0.199646	0.212463	1.576972	0.200636	0.135115	12.000000	-136.000000	148.000000	56
0.000061	0.258484	0.251404	1.123028	0.077863	0.077226	9.000000	-135.000000	155.000000	57
0.022461	0.159973	0.343811	0.505852	-0.068448	0.027863	2.000000	-132.000000	142.000000	58
0.036926	0.080872	0.430054	0.063359	-0.184351	-0.008142	4.000000	-126.000000	150.000000	59
0.033813	0.039612	0.473022	-0.161959	-0.245674	-0.027354	12.000000	-134.000000	152.000000	60
0.028381	-0.007996	0.476990	-0.238550	-0.271883	-0.049109	-1.000000	-133.000000	153.000000	61
0.018433	-0.067993	0.473267	-0.208524	-0.260687	-0.054071	3.000000	-133.000000	145.000000	62
0.045349	-0.090637	0.463440	-0.103181	-0.240458	-0.043511	4.000000	-134.000000	144.000000	63
0.066406	-0.059692	0.456360	0.008906	-0.213359	-0.013486	0.000000	-138.000000	144.000000	64
0.055603	-0.040222	0.445129	0.068321	-0.186896	0.025827	9.000000	-139.000000	153.000000	65
0.061035	-0.052612	0.468018	0.084987	-0.166158	0.059796	2.000000	-140.000000	148.000000	66
0.076111	-0.063171	0.491577	0.106997	-0.136260	0.083079	-1.000000	-137.000000	141.000000	67
0.076233	-0.048889	0.491699	0.133206	-0.094911	0.099746	4.000000	-132.000000	142.000000	68
0.063354	-0.023132	0.483398	0.132570	-0.055852	0.129008	0.000000	-142.000000	144.000000	69
0.046204	-0.027039	0.478149	0.076081	-0.022137	0.160560	3.000000	-131.000000	143.000000	70
