0.028015	0.004578	0.470642	0.110305	-0.002672	0.155471	-16.000000	-138.000000	158.000000	1
0.023987	0.005127	0.480347	0.109796	0.007252	0.172901	-11.000000	-133.000000	153.000000	2
0.023682	0.011292	0.487366	0.122010	0.018066	0.180916	-18.000000	-136.000000	156.000000	3
0.023254	0.024536	0.487122	0.137023	0.014758	0.180153	-16.000000	-140.000000	156.000000	4
0.032288	0.042053	0.480713	0.146056	0.007634	0.171374	-17.000000	-137.000000	159.000000	5
0.021362	0.038635	0.463257	0.148601	0.008142	0.158270	-16.000000	-142.000000	156.000000	6
0.019104	0.037415	0.461060	0.152163	0.001018	0.140712	-16.000000	-138.000000	160.000000	7
0.026733	0.034241	0.471619	0.165903	-0.014631	0.122774	-22.000000	-144.000000	154.000000	8
0.044556	0.051758	0.479675	0.188931	-0.019084	0.104962	-21.000000	-135.000000	159.000000	9
0.042847	0.052429	0.502686	0.189440	-0.024046	0.095165	-20.000000	-140.000000	156.000000	10
0.048828	0.056335	0.509766	0.184606	-0.022392	0.086514	-23.000000	-141.000000	157.000000	11
0.051331	0.066162	0.504883	0.181425	-0.010814	0.087150	-24.000000	-138.000000	154.000000	12
0.056274	0.073792	0.497253	0.162723	0.002163	0.097328	-18.000000	-138.000000	146.000000	13
0.044006	0.082214	0.482300	0.139695	0.017176	0.107888	-17.000000	-143.000000	155.000000	14
0.056458	0.080627	0.470703	0.109542	0.028372	0.120992	-23.000000	-141.000000	155.000000	15
0.055969	0.064636	0.458191	0.087405	0.031298	0.129517	-21.000000	-137.000000	153.000000	16
0.051819	0.060791	0.456177	0.089822	0.035751	0.133969	-21.000000	-141.000000	147.000000	17
0.063843	0.062988	0.461304	0.100763	0.031170	0.140331	-23.000000	-137.000000	145.000000	18
0.062561	0.075562	0.465271	0.108015	0.034351	0.142748	-23.000000	-143.000000	149.000000	19
0.068115	0.078003	0.471008	0.098346	0.053944	0.147583	-22.000000	-136.000000	154.000000	20
0.042114	0.056274	0.478943	0.096056	0.066921	0.156234	-27.000000	-137.000000	163.000000	21
0.040466	0.056885	0.477173	0.119211	0.093511	0.162087	-24.000000	-138.000000	156.000000	22
0.049988	0.065735	0.468567	0.150382	0.099109	0.166539	-21.000000	-141.000000	147.000000	23
0.050598	0.061829	0.462708	0.168448	0.108015	0.170483	-27.000000	-131.000000	153.000000	24
0.062927	0.076843	0.453308	0.160814	0.109669	0.182443	-21.000000	-139.000000	163.000000	25
0.052307	0.068848	0.445007	0.142621	0.111705	0.198473	-25.000000	-129.000000	155.000000	26
0.058044	0.087585	0.432190	0.129644	0.096692	0.191476	-24.000000	-138.000000	156.000000	27
0.042603	0.082764	0.426025	0.105089	0.093639	0.186641	-26.000000	-130.000000	156.000000	28
0.034851	0.048889	0.435852	0.093893	0.071883	0.167430	-26.000000	-136.000000	166.000000	29
0.042236	0.039063	0.443237	0.130025	0.051527	0.147201	-19.000000	-137.000000	161.000000	30
0.039734	0.070068	0.456970	0.163104	0.034351	0.128753	-25.000000	-129.000000	157.000000	31
0.058350	0.088135	0.473389	0.145293	0.017048	0.116921	-20.000000	-132.000000	156.000000	32
0.049988	0.089661	0.482300	0.078499	0.007379	0.114504	-24.000000	-138.000000	158.000000	33
0.055054	0.087036	0.500671	0.015013	0.008015	0.122010	-30.000000	-132.000000	160.000000	34
0.041321	0.070190	0.500244	-0.017048	0.011069	0.126081	-29.000000	-133.000000	155.000000	35
0.052612	0.070251	0.491455	-0.026590	0.009796	0.120738	-28.000000	-128.000000	158.000000	36
0.053467	0.081604	0.469788	-0.040585	0.012468	0.119975	-19.000000	-133.000000	157.000000	37
0.076843	0.090698	0.446716	-0.113995	0.005980	0.122265	-25.000000	-141.000000	163.000000	38
0.075928	0.061707	0.434631	-0.222010	0.005216	0.128372	-28.000000	-132.000000	160.000000	39
0.064941	0.053955	0.421448	-0.302545	0.001781	0.138041	-25.000000	-137.000000	161.000000	40
0.045227	0.041992	0.421997	-0.365013	-0.002926	0.145674	-21.000000	-131.000000	161.000000	41
0.042542	0.018738	0.438171	-0.402545	-0.014122	0.145547	-14.000000	-140.000000	156.000000	42
0.041809	-0.013733	0.462646	-0.380662	-0.017684	0.138041	-21.000000	-135.000000	163.000000	43
0.044373	-0.034241	0.487915	-0.295038	-0.025954	0.131934	-19.000000	-137.000000	157.000000	44
0.036865	-0.022766	0.500427	-0.163359	-0.022265	0.130916	-23.000000	-135.000000	157.000000	45
0.044678	0.023560	0.499512	-0.066412	-0.007252	0.145420	-19.000000	-133.000000	153.000000	46
0.055237	0.043335	0.481323	-0.065140	0.026463	0.165776	-16.000000	-128.000000	160.000000	47
0.034546	0.025269	0.456787	-0.125827	0.046438	0.198728	-16.000000	-134.000000	160.000000	48
0.014404	-0.014160	0.447632	-0.186005	0.048346	0.229262	-14.000000	-128.000000	160.000000	49
0.002075	-0.026489	0.448914	-0.196692	0.031170	0.246692	-14.000000	-138.000000	158.000000	50
0.006104	-0.009766	0.465149	-0.161705	0.014631	0.257506	-6.000000	-132.000000	162.000000	51
-0.000427	0.006592	0.483826	-0.100763	0.029135	0.257252	-16.000000	-124.000000	158.000000	52
-0.014038	0.010559	0.489563	-0.032697	0.050000	0.257761	-12.000000	-128.000000	150.000000	53
-0.002258	0.008789	0.471558	0.022519	0.073282	0.260051	-17.000000	-127.000000	157.000000	54
-0.017273	-0.025696	0.450500	0.069084	0.089695	0.255089	-16.000000	-126.000000	160.000000	55
-0.013184	-0.024475	0.442566	0.121628	0.080662	0.239695	-8.000000	-124.000000	150.000000	56
-0.035828	0.003174	0.454468	0.168575	0.056489	0.227481	-15.000000	-125.000000	159.000000	57
-0.043945	0.052429	0.480896	0.186005	0.045802	0.219593	-14.000000	-132.000000	158.000000	58
-0.060303	0.079651	0.501587	0.181425	0.046819	0.209542	-14.000000	-130.000000	156.000000	59
-0.058838	0.070679	0.508484	0.161959	0.056234	0.201654	-17.000000	-129.000000	157.000000	60
-0.064026	0.046753	0.508484	0.164377	0.061578	0.188041	-20.000000	-124.000000	158.000000	61
-0.041809	0.051270	0.504150	0.188550	0.062850	0.164504	-17.000000	-127.000000	155.000000	62
-0.034912	0.075684	0.499207	0.203181	0.067939	0.140331	-11.000000	-129.000000	159.000000	63
-0.073547	0.087341	0.461792	0.196947	0.085115	0.120865	-12.000000	-122.000000	156.000000	64
-0.323486	0.712341	0.289429	0.315267	-0.056361	-0.179262	-17.000000	-123.000000	153.000000	65
