-0.040833	-0.031616	0.502686	-0.390585	0.044784	0.084097	1
0.070679	0.008240	0.471313	-0.253817	-0.062341	0.053690	2
0.044983	0.056641	0.448608	-0.197201	-0.030662	0.043511	3
0.011658	0.036438	0.431824	-0.220865	-0.008651	0.041858	4
0.024536	0.052185	0.429260	-0.214885	-0.028244	0.041094	5
0.033264	0.103271	0.435242	-0.221247	-0.027863	0.037150	6
0.039307	0.110901	0.442932	-0.303053	-0.020611	0.026336	7
0.046936	0.088745	0.450256	-0.427354	-0.007252	0.017176	8
0.041138	0.072327	0.466553	-0.530662	-0.003308	0.005344	9
0.045288	0.052612	0.475769	-0.604835	0.004326	-0.005216	10
0.045349	0.029114	0.488770	-0.656234	0.009415	-0.002290	11
0.036621	0.006653	0.499634	-0.679771	0.019338	0.008015	12
0.034363	-0.024353	0.517517	-0.681679	0.028753	0.021883	13
0.045776	-0.051636	0.521912	-0.672137	0.034860	0.040076	14
0.041077	-0.051514	0.522522	-0.638168	0.051527	0.052926	15
0.029114	-0.039246	0.520691	-0.613868	0.082443	0.069975	16
0.026306	-0.035156	0.519226	-0.610814	0.095802	0.080153	17
0.019775	-0.040771	0.519348	-0.627990	0.116539	0.088804	18
0.007263	-0.053772	0.517822	-0.661450	0.135115	0.099746	19
-0.002808	-0.068665	0.526978	-0.683588	0.144402	0.109033	20
0.000916	-0.089722	0.542053	-0.682697	0.147710	0.121756	21
0.020447	-0.101563	0.561462	-0.674682	0.151018	0.136387	22
0.043274	-0.099915	0.572327	-0.676336	0.170229	0.157125	23
0.059082	-0.095459	0.588379	-0.757379	0.213232	0.196310	24
0.073608	-0.089783	0.610657	-0.952036	0.282697	0.260433	25
0.056885	-0.103271	0.655579	-1.222774	0.362850	0.339059	26
0.057373	-0.170105	0.715454	-1.530662	0.461832	0.439949	27
0.065308	-0.284851	0.773560	-1.801272	0.581170	0.564758	28
0.098206	-0.421570	0.799500	-1.999237	0.703435	0.732188	29
0.135803	-0.513245	0.789490	-2.113613	0.842621	0.936132	30
0.208374	-0.584229	0.739746	-2.231043	0.964758	1.202672	31
0.220154	-0.666687	0.715942	-2.316539	1.159669	1.508270	32
0.235901	-0.783875	0.698242	-2.295038	1.322901	1.825573	33
0.225159	-0.879944	0.673767	-2.031170	1.457888	2.114377	34
0.211365	-0.841064	0.631531	-1.504198	1.550891	2.330534	35
0.202393	-0.666748	0.583130	-0.970356	1.615013	2.504962	36
0.159729	-0.511780	0.500549	-0.612468	1.711450	2.624682	37
0.087830	-0.401062	0.411865	-0.320992	1.790712	2.663359	38
0.033264	-0.270203	0.312866	0.018321	1.830916	2.635751	39
-0.007935	-0.077759	0.202148	0.386641	1.857888	2.545293	40
-0.049866	0.064453	0.126587	0.561069	1.863995	2.431934	41
-0.090820	0.112000	0.065735	0.530025	1.862850	2.324046	42
-0.114319	0.141907	0.009399	0.475827	1.828117	2.210941	43
-0.153931	0.274719	-0.071899	0.513359	1.763486	2.075827	44
-0.210510	0.447998	-0.157104	0.522519	1.695674	1.904580	45
-0.298218	0.575073	-0.225159	0.364249	1.609924	1.738550	46
-0.369568	0.633484	-0.254700	0.148346	1.478117	1.572646	47
-0.398682	0.586426	-0.225891	-0.058270	1.323791	1.392748	48
-0.369751	0.478210	-0.209778	-0.162468	1.171883	1.224046	49
-0.356628	0.330200	-0.182983	-0.126972	1.068321	1.015140	50
-0.317505	0.271423	-0.180542	0.161069	0.899618	0.737277	51
-0.288635	0.403320	-0.221619	0.628372	0.658015	0.353944	52
-0.353577	0.660156	-0.309509	1.005471	0.406616	-0.084860	53
-0.430542	0.986877	-0.389893	1.166412	0.113995	-0.563995	54
-0.378967	0.999969	-0.404968	0.646056	-0.312468	-0.959669	55
-0.387695	0.874084	-0.408813	0.036260	-0.698473	-1.374682	56
-0.368713	0.888184	-0.424194	-0.206997	-1.067430	-1.867557	57
-0.367371	0.816162	-0.399109	-0.561578	-1.446565	-2.357252	58
-0.231201	0.650879	-0.304260	-1.058779	-1.893639	-2.860814	59
-0.068909	0.356201	-0.133911	-1.767176	-2.301145	-3.343893	60
0.042175	0.147888	0.030823	-2.589567	-2.557888	-3.765522	61
0.118591	0.042175	0.108459	-3.664758	-2.644529	-4.087405	62
0.285889	0.078430	0.317078	-4.168957	-2.595293	-4.168957	63
0.844055	0.168701	0.541260	-4.168957	-2.503690	-4.168957	64
0.999969	-0.321838	0.078247	-4.168957	-2.043257	-4.168957	65
0.999969	-0.786804	-0.361023	-4.168957	-0.927735	-4.168957	66
0.999969	-0.904602	-0.954590	-4.168957	0.716031	-4.168957	67
0.999969	-1.000000	-1.000000	-4.168957	1.552799	-3.920865	68
0.478699	-1.000000	-1.000000	-4.168957	1.749109	-1.372646	69
-0.033264	-1.000000	-1.000000	2.967939	1.255344	0.060305	70
0.280518	-0.980103	-0.760071	4.168830	-0.292239	0.059160	71
-0.061096	0.130249	-0.027954	4.168830	0.256489	0.284097	72
-0.229431	0.441467	0.383545	4.168830	0.509160	0.369847	73
-0.163513	0.616577	0.260925	1.630662	-0.128117	0.091349	74
-0.090515	-0.261902	0.249939	-1.660560	-0.172646	0.288931	75
0.030701	-1.000000	0.197571	-3.300000	-0.046438	0.285369	76
-0.170105	-1.000000	0.200562	-2.081425	0.145038	-0.037659	77
0.060486	-0.812744	0.002686	-0.613613	-0.212977	-0.324046	78
0.037109	-0.706116	-0.066345	-0.080025	-0.106107	-0.296947	79
0.002563	-0.740723	-0.072144	0.267812	-0.000891	-0.249746	80
0.024231	-0.646118	-0.032898	0.642112	0.019593	-0.200382	81
0.011841	-0.553955	0.020752	0.816031	0.069338	-0.139059	82
-0.007263	-0.444763	0.052551	0.835115	0.102036	-0.090585	83
-0.007996	-0.385681	0.067017	0.686387	0.118193	-0.057634	84
0.001709	-0.476929	0.084900	0.427481	0.135496	-0.046056	85
0.021667	-0.585083	0.090088	0.327226	0.138422	-0.074046	86
0.029968	-0.706604	0.055054	0.425064	0.148219	-0.098601	87
-0.046265	-0.765198	0.076050	0.761196	0.160814	-0.117430	88
0.013306	-0.776489	0.085388	1.224555	0.058142	-0.125318	89
0.022034	-0.753052	0.073242	1.736005	0.050382	-0.122137	90
0.003418	-0.646973	0.062561	2.205471	0.052036	-0.101145	91
