-0.020447	0.121948	0.532959	-0.917430	0.101399	0.102036	-22.000000	-126.000000	150.000000	1
-0.022888	0.001160	0.528137	-1.205598	0.186260	0.138550	-22.000000	-126.000000	156.000000	2
-0.028687	-0.128662	0.506531	-1.394529	0.233842	0.198219	-7.000000	-127.000000	163.000000	3
-0.033997	-0.208191	0.478638	-1.466539	0.254580	0.269211	-1.000000	-121.000000	151.000000	4
-0.036621	-0.234253	0.474243	-1.453944	0.254326	0.342748	2.000000	-120.000000	150.000000	5
-0.016968	-0.218567	0.448730	-1.467048	0.240840	0.420229	-3.000000	-121.000000	155.000000	6
-0.018005	-0.212830	0.403015	-1.597328	0.244656	0.518575	9.000000	-121.000000	157.000000	7
-0.030334	-0.235779	0.361694	-1.853053	0.259669	0.633842	13.000000	-119.000000	143.000000	8
-0.044128	-0.295715	0.293091	-2.165140	0.261959	0.776718	24.000000	-118.000000	142.000000	9
-0.068237	-0.347290	0.246277	-2.426081	0.255852	0.909669	37.000000	-109.000000	137.000000	10
-0.052185	-0.401611	0.179321	-2.565776	0.201781	1.060433	43.000000	-115.000000	143.000000	11
-0.058167	-0.465759	0.145691	-2.548346	0.159033	1.143003	56.000000	-108.000000	128.000000	12
-0.043274	-0.455627	0.133545	-2.398982	0.097455	1.179898	55.000000	-107.000000	127.000000	13
-0.046814	-0.581360	0.181030	-2.238295	0.014758	1.180025	67.000000	-95.000000	121.000000	14
0.001038	-0.504517	0.106689	-1.673664	-0.101018	1.277990	74.000000	-104.000000	122.000000	15
0.012512	-0.473328	0.083374	-1.351272	-0.170992	1.304707	78.000000	-106.000000	118.000000	16
0.023193	-0.436890	0.066406	-1.042239	-0.249746	1.324300	80.000000	-100.000000	104.000000	17
0.043945	-0.369141	0.047546	-0.745420	-0.323155	1.329008	82.000000	-90.000000	104.000000	18
0.037659	-0.274109	0.025208	-0.509288	-0.387659	1.333079	77.000000	-87.000000	109.000000	19
0.030029	-0.183472	0.006165	-0.352290	-0.470865	1.291094	83.000000	-83.000000	99.000000	20
0.023804	-0.135315	-0.001709	-0.267557	-0.553690	1.232316	83.000000	-79.000000	103.000000	21
0.022339	-0.102844	0.003296	-0.194656	-0.637786	1.145802	83.000000	-77.000000	101.000000	22
0.028748	-0.079224	0.017456	-0.076972	-0.733969	1.020738	82.000000	-72.000000	96.000000	23
0.034241	-0.026428	0.054565	0.082697	-0.820611	0.874427	90.000000	-76.000000	104.000000	24
0.050049	-0.001038	0.108582	0.261069	-0.897837	0.706361	95.000000	-75.000000	99.000000	25
0.058899	0.009033	0.133057	0.415522	-0.944020	0.524555	91.000000	-77.000000	105.000000	26
0.060364	0.037964	0.158630	0.554453	-1.012341	0.362850	85.000000	-79.000000	103.000000	27
