-0.091736	0.323914	0.384094	0.145165	0.119466	-0.044529	1
-0.042114	0.327881	0.374268	0.238550	0.090840	-0.059924	2
0.085388	0.354858	0.360779	0.266285	-0.156107	0.053435	3
0.023438	0.355957	0.365112	0.253053	-0.025827	0.006616	4
0.064026	0.372498	0.356079	0.240712	-0.060433	0.021883	5
0.046082	0.386230	0.348083	0.195293	-0.020611	0.017939	6
0.046631	0.385925	0.340027	0.123155	-0.000509	0.020102	7
0.031799	0.388062	0.335327	0.050763	0.023919	0.017176	8
0.028137	0.380493	0.331726	-0.020992	0.042112	0.015776	9
0.018127	0.364014	0.335876	-0.071756	0.051654	0.012850	10
0.005920	0.353149	0.326782	-0.072646	0.062214	0.007252	11
-0.004944	0.364746	0.328125	-0.046438	0.055344	-0.003817	12
-0.008972	0.346130	0.335571	-0.029008	0.044020	-0.010305	13
-0.014343	0.342651	0.331055	0.013104	0.032443	-0.018066	14
-0.014526	0.352356	0.333313	0.060051	0.017684	-0.021247	15
-0.013123	0.345642	0.334839	0.087532	-0.004453	-0.024682	16
-0.010376	0.346497	0.330200	0.111323	-0.019720	-0.027608	17
-0.008301	0.357056	0.325439	0.130534	-0.028372	-0.032316	18
-0.003662	0.356445	0.327209	0.125064	-0.033206	-0.035751	19
0.002136	0.352112	0.336731	0.109669	-0.037277	-0.037150	20
0.007080	0.341125	0.342468	0.097964	-0.036260	-0.037150	21
0.005676	0.332275	0.341003	0.104962	-0.029262	-0.036005	22
0.011047	0.345032	0.344421	0.132443	-0.013486	-0.035496	23
0.011292	0.327881	0.350037	0.141094	-0.001781	-0.029771	24
0.010803	0.333130	0.345642	0.169975	0.012723	-0.022519	25
0.010742	0.352905	0.338806	0.195929	0.020738	-0.015394	26
0.003784	0.355225	0.339661	0.183588	0.028753	-0.008270	27
0.004700	0.348328	0.335693	0.160433	0.036387	-0.002799	28
0.001831	0.343262	0.323303	0.163104	0.032443	-0.001018	29
0.000793	0.344666	0.319702	0.182443	0.040458	-0.003690	30
0.003662	0.341553	0.319397	0.202672	0.032952	-0.005089	31
-0.003052	0.338745	0.315979	0.238931	0.042748	-0.008397	32
-0.003357	0.355652	0.308716	0.286387	0.052036	-0.009288	33
-0.003906	0.363281	0.307190	0.308142	0.051654	-0.007379	34
-0.005554	0.373596	0.307190	0.306743	0.055344	-0.007379	35
-0.005859	0.382263	0.303284	0.281807	0.048601	0.000382	36
-0.001953	0.376099	0.298035	0.240204	0.042621	0.004962	37
-0.001587	0.386292	0.283386	0.201399	0.042366	0.005344	38
-0.001587	0.387329	0.275024	0.141730	0.044148	0.000000	39
-0.001770	0.375000	0.289429	0.083842	0.050254	-0.006361	40
-0.001465	0.367615	0.296387	0.059924	0.052926	-0.016921	41
-0.003845	0.378906	0.297852	0.061959	0.066285	-0.024555	42
-0.004700	0.384766	0.297913	0.040967	0.061323	-0.029517	43
-0.006226	0.382874	0.294861	-0.002417	0.064377	-0.029771	44
-0.005615	0.390198	0.298279	-0.042239	0.067303	-0.025954	45
-0.008179	0.377075	0.299194	-0.084224	0.060305	-0.023919	46
-0.007446	0.356262	0.297058	-0.118066	0.056361	-0.017557	47
-0.014099	0.345154	0.299683	-0.104453	0.062468	-0.015140	48
-0.009766	0.358337	0.298950	-0.067939	0.053308	-0.013486	49
-0.008362	0.377563	0.296875	-0.032443	0.058270	-0.015140	50
-0.009521	0.388550	0.300598	-0.027990	0.075827	-0.015522	51
-0.006714	0.385437	0.305847	-0.056361	0.082824	-0.011196	52
-0.011353	0.391418	0.306946	-0.083715	0.087405	-0.010178	53
-0.009094	0.396912	0.311096	-0.121756	0.095674	-0.014377	54
-0.010315	0.407166	0.307190	-0.168193	0.096819	-0.023664	55
-0.013855	0.438538	0.302856	-0.220865	0.109924	-0.030534	56
-0.012878	0.443359	0.301453	-0.331679	0.121120	-0.042494	57
-0.010864	0.433777	0.301331	-0.469338	0.137913	-0.057634	58
-0.018311	0.458252	0.289795	-0.597201	0.155471	-0.081552	59
-0.014221	0.490967	0.278564	-0.792366	0.176718	-0.108015	60
-0.013611	0.506958	0.258240	-1.098601	0.186896	-0.135496	61
-0.017883	0.519897	0.250061	-1.472137	0.220992	-0.165522	62
0.001404	0.502380	0.252075	-1.924427	0.236260	-0.205852	63
-0.003845	0.466736	0.263062	-2.410560	0.275700	-0.266031	64
-0.019165	0.418884	0.269165	-2.891858	0.313359	-0.350509	65
-0.024902	0.370361	0.265686	-3.352926	0.331807	-0.439059	66
-0.039795	0.323242	0.256409	-3.777481	0.351781	-0.527354	67
-0.031799	0.251343	0.242554	-4.168957	0.365013	-0.606361	68
-0.035217	0.164124	0.254822	-4.168957	0.377608	-0.658779	69
-0.050537	0.062256	0.276978	-4.168957	0.410051	-0.685751	70
-0.041443	0.007629	0.299622	-4.168957	0.442239	-0.714885	71
-0.043030	-0.063721	0.274109	-4.168957	0.460687	-0.712214	72
-0.043152	-0.140686	0.273071	-4.168957	0.496947	-0.702799	73
-0.050720	-0.210266	0.276184	-4.168957	0.505471	-0.687532	74
-0.065125	-0.243286	0.252747	-4.168957	0.514249	-0.682824	75
-0.063782	-0.257813	0.249084	-4.168957	0.488168	-0.687659	76
-0.062866	-0.293335	0.240173	-4.168957	0.456870	-0.672519	77
-0.069275	-0.320251	0.213867	-4.168957	0.448473	-0.650382	78
-0.034668	-0.345154	0.185974	-4.126336	0.412087	-0.651145	79
-0.014221	-0.364624	0.134399	-4.089440	0.435496	-0.626081	80
-0.065247	-0.419312	0.132324	-4.075954	0.497964	-0.608906	81
-0.021545	-0.484924	0.125183	-4.016285	0.485751	-0.579389	82
-0.054260	-0.494873	0.098877	-3.800127	0.504326	-0.606361	83
-0.053833	-0.444031	0.061951	-3.650763	0.480662	-0.609796	84
-0.041931	-0.493103	0.035339	-3.677608	0.446947	-0.599109	85
-0.056152	-0.405396	-0.031128	-3.696947	0.445674	-0.597455	86
-0.032654	-0.447693	-0.068420	-3.896056	0.399873	-0.595802	87
-0.032349	-0.470398	-0.108276	-4.092621	0.382952	-0.598601	88
-0.034180	-0.407471	-0.170471	-4.168957	0.373791	-0.610305	89
0.011963	-0.408630	-0.218567	-4.168957	0.362341	-0.636896	90
0.012512	-0.497253	-0.268066	-4.168957	0.379898	-0.629898	91
0.003052	-0.569519	-0.304504	-4.168957	0.437532	-0.600127	92
-0.007019	-0.614746	-0.295349	-4.168957	0.456107	-0.607888	93
-0.019470	-0.725769	-0.280212	-3.741221	0.469593	-0.525445	94
-0.043213	-0.828491	-0.257813	-2.815267	0.447583	-0.428753	95
-0.028076	-0.789063	-0.293518	-1.606870	0.311959	-0.341730	96
-0.031372	-0.753967	-0.320251	-0.583715	0.196947	-0.199746	97
-0.020752	-0.611816	-0.352661	0.207252	0.096819	-0.079644	98
-0.021057	-0.517334	-0.351257	0.606997	0.016667	0.010178	99
-0.022339	-0.458618	-0.329651	0.688168	-0.047074	0.057252	100
-0.016357	-0.432617	-0.309143	0.590585	-0.089440	0.062723	101
-0.011597	-0.390930	-0.300476	0.403690	-0.117430	0.029771	102
0.000793	-0.399292	-0.282104	0.120483	-0.111069	-0.013232	103
-0.000671	-0.469788	-0.274963	-0.121501	-0.085369	-0.046438	104
0.005920	-0.510620	-0.272095	-0.212087	-0.045929	-0.062977	105
-0.004333	-0.500244	-0.270020	-0.179262	-0.003435	-0.060433	106
-0.010803	-0.532898	-0.259705	-0.125064	0.022265	-0.039440	107
-0.006775	-0.538940	-0.267639	0.003308	0.023410	-0.011578	108
-0.012512	-0.503540	-0.285034	0.144784	0.020229	0.012850	109
-0.009155	-0.483948	-0.286438	0.194148	0.000000	0.033206	110
-0.000793	-0.486450	-0.290161	0.196819	-0.025318	0.047583	111
0.005859	-0.465271	-0.285522	0.193639	-0.029008	0.050891	112
0.005310	-0.451965	-0.276855	0.164885	-0.033206	0.045420	113
0.008118	-0.464905	-0.267639	0.132443	-0.037405	0.043766	114
0.011719	-0.462708	-0.266174	0.127735	-0.036005	0.041476	115
0.010498	-0.469604	-0.263489	0.128499	-0.025318	0.045547	116
0.006531	-0.457703	-0.262939	0.140840	-0.013359	0.051527	117
0.000244	-0.460205	-0.267029	0.137913	-0.012087	0.056870	118
-0.008789	-0.456787	-0.264282	0.152672	-0.012468	0.058270	119
-0.016663	-0.447937	-0.256592	0.170865	-0.017557	0.060051	120
-0.021362	-0.441650	-0.257263	0.160433	-0.030916	0.058142	121
-0.016235	-0.437195	-0.263306	0.137532	-0.053435	0.058524	122
-0.008301	-0.438049	-0.266418	0.104580	-0.062468	0.058270	123
-0.003845	-0.435669	-0.260559	0.074809	-0.069466	0.058524	124
0.000977	-0.447937	-0.257568	0.060560	-0.067176	0.054580	125
0.001648	-0.438660	-0.256592	0.086260	-0.063740	0.055471	126
0.002502	-0.436340	-0.251282	0.117048	-0.072265	0.055471	127
0.010986	-0.439392	-0.246460	0.132061	-0.069338	0.051908	128
0.006653	-0.443909	-0.245789	0.137532	-0.070611	0.050000	129
0.004333	-0.443970	-0.238220	0.143130	-0.062850	0.045420	130
0.002991	-0.451050	-0.228821	0.141730	-0.072646	0.039059	131
-0.000854	-0.454834	-0.223511	0.146947	-0.081552	0.034351	132
-0.003540	-0.466858	-0.216309	0.161705	-0.094656	0.034860	133
-0.007080	-0.470764	-0.204834	0.197583	-0.102545	0.039695	134
-0.012634	-0.477051	-0.192810	0.244148	-0.108142	0.043384	135
-0.014648	-0.470764	-0.191956	0.300636	-0.105471	0.051908	136
-0.015381	-0.466736	-0.192505	0.344148	-0.108651	0.055216	137
-0.019104	-0.465942	-0.180908	0.374300	-0.088422	0.057379	138
-0.015808	-0.476257	-0.184265	0.387277	-0.083842	0.043766	139
-0.024780	-0.477844	-0.193726	0.367430	-0.072265	0.035496	140
-0.028320	-0.520752	-0.189087	0.336896	-0.054326	0.035496	141
-0.026733	-0.540161	-0.176331	0.389695	-0.051272	0.029389	142
-0.034729	-0.564575	-0.164246	0.482952	-0.047964	0.038550	143
-0.042908	-0.500427	-0.170471	0.619084	-0.061832	0.057125	144
-0.036743	-0.517456	-0.165955	0.651145	-0.086260	0.078626	145
-0.043762	-0.481567	-0.167847	0.658524	-0.091858	0.104962	146
