0.016724	-0.061829	0.506592	0.233969	-0.021756	-0.111705	-3.000000	-143.000000	147.000000	1
0.015259	-0.048950	0.488647	0.406870	-0.014504	-0.170992	-10.000000	-140.000000	156.000000	2
0.012329	-0.034668	0.480225	0.548473	-0.010814	-0.202545	1.000000	-145.000000	169.000000	3
0.006836	-0.026611	0.482361	0.665267	0.016031	-0.221883	-14.000000	-142.000000	156.000000	4
0.109131	0.073242	0.440735	0.791985	0.157506	-0.291985	-9.000000	-135.000000	149.000000	5
-0.025085	0.027039	0.475037	0.716667	0.399491	-0.355852	-22.000000	-138.000000	154.000000	6
0.007690	0.026123	0.464844	0.712468	0.162214	-0.324936	-13.000000	-147.000000	159.000000	7
-0.024475	0.070007	0.458374	0.729262	0.102672	-0.226718	-15.000000	-141.000000	163.000000	8
-0.403320	0.692810	0.425598	0.611832	-0.013232	0.086005	-24.000000	-136.000000	160.000000	9
0.270691	-0.101990	0.493347	-0.115140	-0.040204	1.305725	-20.000000	-146.000000	162.000000	10
-0.012878	-0.068176	0.506897	-0.017812	0.163613	0.280662	-22.000000	-138.000000	158.000000	11
0.029480	0.009399	0.473511	0.243003	0.044529	0.158397	-18.000000	-138.000000	164.000000	12
-0.013855	0.102600	0.473022	0.316031	0.163232	0.260305	-18.000000	-142.000000	160.000000	13
-0.012085	0.160767	0.450012	0.223155	0.086641	0.182316	-22.000000	-138.000000	156.000000	14
-0.006531	0.153564	0.453674	0.010051	-0.026209	0.037023	-27.000000	-131.000000	159.000000	15
0.004944	0.061218	0.461975	-0.153181	-0.043003	0.039567	-20.000000	-140.000000	168.000000	16
0.013489	0.021912	0.480591	-0.182443	-0.054962	0.005852	-22.000000	-132.000000	160.000000	17
0.027710	0.039795	0.479370	-0.094656	-0.053562	0.021501	-28.000000	-132.000000	156.000000	18
0.013550	0.079102	0.474731	-0.033842	-0.052036	0.025064	-27.000000	-147.000000	161.000000	19
0.021484	0.098572	0.471313	-0.072392	-0.052672	-0.005216	-22.000000	-138.000000	152.000000	20
0.033752	0.096191	0.469788	-0.114377	-0.022519	0.058906	-24.000000	-140.000000	164.000000	21
0.009583	0.068176	0.474365	-0.161578	0.001654	0.074427	-21.000000	-141.000000	151.000000	22
0.003906	0.056885	0.478882	-0.194911	0.004453	0.077226	-26.000000	-126.000000	160.000000	23
-0.003662	0.062561	0.473755	-0.203690	0.015140	0.072392	-17.000000	-135.000000	153.000000	24
0.007080	0.059326	0.472900	-0.223664	0.019847	0.071374	-18.000000	-142.000000	160.000000	25
-0.018127	0.061523	0.479004	-0.246565	0.024682	0.070356	-21.000000	-137.000000	149.000000	26
0.015564	0.054749	0.479004	-0.264631	0.009160	0.083333	-20.000000	-138.000000	160.000000	27
0.017578	0.052979	0.485107	-0.275318	0.023919	0.092366	-21.000000	-133.000000	153.000000	28
